"","Soil_DNA_dreid_soil_irrigated_rep1_R1","Soil_DNA_dreid_soil_irrigated_rep2_R1","Soil_DNA_dreid_soil_irrigated_rep3_R1","Soil_DNA_dreid_soil_irrigated_rep4_R1","Soil_DNA_dried_soil_rainfed_rep1_R1","Soil_DNA_dried_soil_rainfed_rep2_R1","Soil_DNA_dried_soil_rainfed_rep3_R1","Soil_DNA_dried_soil_rainfed_rep4_R1","Soil_DNA_fresh_soil_irrigated_rep1_R1","Soil_DNA_fresh_soil_irrigated_rep2_R1","Soil_DNA_fresh_soil_irrigated_rep3_R1","Soil_DNA_fresh_soil_irrigated_rep4_R1","Soil_DNA_fresh_soil_rainfed_rep1_R1","Soil_DNA_fresh_soil_rainfed_rep2_R1","Soil_DNA_fresh_soil_rainfed_rep3_R1","Soil_DNA_fresh_soil_rainfed_rep4_R1","Soil_DNA_incubated_soil_irrigated_rep1_R1","Soil_DNA_incubated_soil_irrigated_rep2_R1","Soil_DNA_incubated_soil_irrigated_rep3_R1","Soil_DNA_incubated_soil_irrigated_rep4_R1","Soil_DNA_incubated_soil_rainfed_rep1_R1","Soil_DNA_incubated_soil_rainfed_rep2_R1","Soil_DNA_incubated_soil_rainfed_rep3_R1","Soil_DNA_incubated_soil_rainfed_rep4_R1","Soil_DNA_reincubated_soil_irrigated_rep1_R1","Soil_DNA_reincubated_soil_irrigated_rep2_R1","Soil_DNA_reincubated_soil_irrigated_rep3_R1","Soil_DNA_reincubated_soil_irrigated_rep4_R1","Soil_DNA_reincubated_soil_rainfed_rep1_R1","Soil_DNA_reincubated_soil_rainfed_rep2_R1","Soil_DNA_reincubated_soil_rainfed_rep3_R1","Soil_DNA_reincubated_soil_rainfed_rep4_R1","Soil_RNA_dreid_soil_irrigated_rep1_R1","Soil_RNA_dreid_soil_irrigated_rep2_R1","Soil_RNA_dreid_soil_irrigated_rep3_R1","Soil_RNA_dreid_soil_irrigated_rep4_R1","Soil_RNA_dried_soil_rainfed_rep1_R1","Soil_RNA_dried_soil_rainfed_rep2_R1","Soil_RNA_dried_soil_rainfed_rep3_R1","Soil_RNA_dried_soil_rainfed_rep4_R1","Soil_RNA_fresh_soil_irrigated_rep4_R1","Soil_RNA_fresh_soil_rainfed_rep1_R1","Soil_RNA_fresh_soil_rainfed_rep2_R1","Soil_RNA_fresh_soil_rainfed_rep4_R1","Soil_RNA_incubated_soil_irrigated_rep1_R1","Soil_RNA_incubated_soil_irrigated_rep2_R1","Soil_RNA_incubated_soil_irrigated_rep3_R1","Soil_RNA_incubated_soil_irrigated_rep4_R1","Soil_RNA_incubated_soil_rainfed_rep2_R1","Soil_RNA_reincubated_soil_irrigated_rep1_R1","Soil_RNA_reincubated_soil_irrigated_rep2_R1","Soil_RNA_reincubated_soil_irrigated_rep3_R1","Soil_RNA_reincubated_soil_irrigated_rep4_R1","Soil_RNA_reincubated_soil_rainfed_rep1_R1","Soil_RNA_reincubated_soil_rainfed_rep2_R1","Soil_RNA_reincubated_soil_rainfed_rep3_R1","Soil_RNA_reincubated_soil_rainfed_rep4_R1"
"Soil_RNA_incubated_soil_irrigated_rep4_R1",0.296820893778109,0.276694897139881,0.272572019561413,0.256371179082646,0.295417847349377,0.304682661320965,0.289345055373164,0.284295747012607,0.226728376322836,0.204514662299184,0.206083838442561,0.204978102264449,0.227053879648997,0.215050581990072,0.208644657181634,0.202701792249404,0.242569507595305,0.251751017908864,0.2343713214108,0.229362258428588,0.253662550947374,0.246575075557886,0.241004652588865,0.240692621875591,0.246036675652884,0.265377190007964,0.256358509313907,0.242370543419287,0.257981568894168,0.238910788941458,0.244478861927746,0.247234869556266,0.243515969805355,0.206985499166752,0.232389432544786,0.193092197346168,0.260297088050334,0.265590825804017,0.23287484364601,0.244073089249179,0.148640180444965,0.163066877949755,0.155251034694411,0.159691118971526,0.126968055055556,0.143228621310079,0.0783896889170379,0,0.121228134683504,0.189544846667869,0.221725939456534,0.230247421729808,0.201746564967606,0.254710697489969,0.205402494609205,0.212389739249655,0.223485263978344
"Soil_RNA_incubated_soil_rainfed_rep2_R1",0.273345358597306,0.263202306531131,0.251317937268462,0.236412201541011,0.27050948684625,0.281157277792719,0.268460000037893,0.265002115000086,0.203298072165956,0.198352946839651,0.195671022621309,0.196807550582994,0.210219283356813,0.191661579779301,0.189898284022758,0.193253867975144,0.218507470853822,0.246728215773342,0.225628879909706,0.223617661709397,0.233886877677006,0.221011247063911,0.22361208250808,0.228249211177334,0.238757388434707,0.271218926996909,0.260476469610463,0.248259635118848,0.242195755819867,0.225156645514329,0.234499136302361,0.250267298330562,0.214580184769763,0.165347760324065,0.185619067025844,0.155413763426918,0.196621780573928,0.231706186643792,0.16976985195851,0.186010954375762,0.15667002363591,0.119986541236516,0.125400002951765,0.161844160205437,0.11319940681522,0.117062971919866,0.108770936424912,0.121228134683504,0,0.179977533409237,0.203857524417808,0.190097501809132,0.175371330917341,0.201802752175365,0.156793854330042,0.159619390636427,0.179633132668858
"Soil_RNA_reincubated_soil_irrigated_rep1_R1",0.279583694520612,0.232249190697902,0.227094039498822,0.215256824673732,0.272869382052486,0.279428993990095,0.262462915156563,0.250426255633424,0.239802587298212,0.227560883853183,0.222646703663823,0.229689951922005,0.245905246482743,0.225075836218961,0.23234691941276,0.225984667799723,0.243514509305625,0.253890249746835,0.232136990947185,0.232332759641736,0.25080567215425,0.242267869342811,0.240465982749015,0.239565498447971,0.17152714506183,0.181163221531736,0.184306166397831,0.174282316456228,0.200479599243341,0.17964491695789,0.182546713070543,0.18025042521763,0.191775295087876,0.182353774301169,0.183758009175761,0.177312275423612,0.222791652382271,0.210593211141391,0.198919809664404,0.200204377305135,0.186132140407274,0.201353425025813,0.179120615969363,0.191454909331743,0.179098632683564,0.177452924779378,0.181730413340653,0.189544846667869,0.179977533409237,0,0.132925219201437,0.139856939516602,0.140766101252989,0.20120808805649,0.14889124042199,0.118888083992521,0.133539542031694
"Soil_RNA_reincubated_soil_irrigated_rep2_R1",0.327525695337482,0.212507969263284,0.20199683781272,0.194469740511366,0.291090614033105,0.300190908142625,0.280723668572063,0.260388426438052,0.296290628367832,0.267262587675298,0.262501804637005,0.266030478183468,0.286707180893527,0.275107032677159,0.280629487142233,0.267242027898744,0.31261988799728,0.282225071204569,0.267700770786975,0.270770366592864,0.29274479928605,0.289828288587318,0.305855125278025,0.285790335275736,0.218374166831525,0.164496705547392,0.178485199858271,0.165593218997304,0.201898063702521,0.202438666200274,0.198640111048827,0.182598054909101,0.220537685356358,0.131336186160753,0.138977209429537,0.151573954401156,0.215130034436151,0.208858762767429,0.19467250799251,0.189372319393847,0.204353413620564,0.224482642343825,0.201375172870842,0.223040723884789,0.241749057799592,0.171735061830697,0.200137709321739,0.221725939456534,0.203857524417808,0.132925219201437,0,0.0731282428928479,0.0864055716004067,0.174052723262362,0.136154105074348,0.117439869563287,0.0974290641302454
"Soil_RNA_reincubated_soil_irrigated_rep3_R1",0.337975695405311,0.244782725949078,0.229744794825675,0.223661697982266,0.303558067664431,0.315384658785268,0.300065570549833,0.281479780693188,0.311617561067355,0.286459674338152,0.279856868945246,0.286229026682941,0.309094539899094,0.289642625019455,0.296818954967973,0.283614445633952,0.318260388341577,0.302465623340376,0.283199402027217,0.288467647512182,0.310071918291389,0.308279476092658,0.31224003318877,0.301432866910236,0.235994793652191,0.195012640897465,0.197120911533062,0.189606622917826,0.227314987969463,0.223509499742859,0.221154728682607,0.205051851380669,0.230162841812516,0.127691801489018,0.11678360413719,0.13507157042164,0.201884349991922,0.218712027547245,0.19127201416675,0.167676111428753,0.205508294670855,0.214155387454413,0.1976299090741,0.223325224040951,0.252648803183953,0.186000572014297,0.201717313666242,0.230247421729808,0.190097501809132,0.139856939516602,0.0731282428928479,0,0.0558352297775393,0.156900506478936,0.118016454312888,0.0957219200954572,0.0814234428083797
"Soil_RNA_reincubated_soil_irrigated_rep4_R1",0.341191132658489,0.254769143830178,0.241531861526384,0.231255050052561,0.307495561975984,0.320932659745102,0.307001458484762,0.289443191428134,0.307495826233151,0.283694913961453,0.278896347928391,0.28202847173635,0.303895279638946,0.286598244901415,0.291936836832228,0.282730241195824,0.3206925788332,0.3074170387065,0.289181595576408,0.289347102638496,0.312319086084596,0.309933721379389,0.313194458896653,0.306021568792722,0.247366022697084,0.214761658966401,0.216769652441248,0.201885153530048,0.238122111935007,0.235030670836221,0.233785108080728,0.220109161389123,0.234426211772661,0.120239561955306,0.12124590697025,0.112146910680946,0.202692521601719,0.221747633382974,0.193628040795433,0.171058498323546,0.191446214407047,0.202356990159522,0.182894870657243,0.212249281108633,0.240199606623481,0.179923295656645,0.187001342760911,0.201746564967606,0.175371330917341,0.140766101252989,0.0864055716004067,0.0558352297775393,0,0.151451699008487,0.100386990442471,0.0929048059234995,0.0869113125401704
"Soil_RNA_reincubated_soil_rainfed_rep1_R1",0.342990233115796,0.282455144436547,0.272738183333433,0.262353597774235,0.301349953907771,0.328478297100168,0.313022415634819,0.301732281260305,0.317102292920383,0.301170734806998,0.294288652897057,0.297013025642667,0.306223863138013,0.300321188185687,0.304880471645973,0.301849593853141,0.330726818298013,0.322825296752122,0.307136040754397,0.306562864245269,0.3037809008773,0.31785072392628,0.324899250221588,0.316053036343971,0.273762205716531,0.259940103380005,0.261609805524465,0.253845526448753,0.234444335334842,0.247892081574045,0.25430971520273,0.245242375460185,0.244396610853783,0.16146187758375,0.14231620641225,0.149835209572574,0.178519463923873,0.235304768771008,0.197697204652001,0.178955215794004,0.245600701975148,0.210784547943198,0.226410193301141,0.256817333982572,0.264355312311544,0.214141716003288,0.235732977901392,0.254710697489969,0.201802752175365,0.20120808805649,0.174052723262362,0.156900506478936,0.151451699008487,0,0.100223197876664,0.126818694673902,0.125819552148279
"Soil_RNA_reincubated_soil_rainfed_rep2_R1",0.324786470898768,0.266230174672274,0.253006141596175,0.245193669720931,0.294780427588825,0.309607491853953,0.295612583494428,0.280732872909313,0.29421148725075,0.277591098988826,0.272397227036653,0.276462742180404,0.291669021594308,0.272348684269125,0.280906715639007,0.276352172666298,0.306765497942906,0.301991150587299,0.283231873653344,0.281007551877424,0.295480644933294,0.29217880412863,0.298488701765693,0.292937878292307,0.244171068489935,0.237049699927826,0.235054975668957,0.228100034405667,0.231152715702268,0.220859576119429,0.22851086532096,0.221719621959069,0.219700768233787,0.128888669938722,0.112179440001636,0.105314006338,0.176395993751724,0.207772181290978,0.177339137704025,0.151785768881363,0.207216704992943,0.191567796185289,0.178756725192765,0.220223914144592,0.226609737902111,0.179881411277345,0.190994887811866,0.205402494609205,0.156793854330042,0.14889124042199,0.136154105074348,0.118016454312888,0.100386990442471,0.100223197876664,0,0.0796004284683756,0.0825406150623438
"Soil_RNA_reincubated_soil_rainfed_rep3_R1",0.318164917167162,0.255918474781114,0.242888674967018,0.234886521915851,0.289725149205446,0.306597467884405,0.289318175139087,0.273778216445801,0.294243550986262,0.275454727634031,0.272944170386548,0.275149960727552,0.290703579157795,0.273704817411582,0.279874121502684,0.274046170546945,0.30450664498876,0.296673968088635,0.280158873554738,0.278443092445444,0.292570345928734,0.293201633523662,0.286995888398587,0.291775955331612,0.234842783789548,0.220700480290249,0.220237258971621,0.211546967578955,0.22087674869059,0.217050677446784,0.212270823332478,0.205748427117675,0.211696578255137,0.128849248080139,0.121293841397664,0.116794618015565,0.168502407297954,0.202133647003499,0.165297363387605,0.141961441643888,0.205275417987032,0.188953079108494,0.18565611519103,0.212295300069166,0.225856657671229,0.176172278182484,0.19399014747508,0.212389739249655,0.159619390636427,0.118888083992521,0.117439869563287,0.0957219200954572,0.0929048059234995,0.126818694673902,0.0796004284683756,0,0.0575156067910304
"Soil_RNA_reincubated_soil_rainfed_rep4_R1",0.32584763959444,0.246277937940377,0.235206229139115,0.225373323091373,0.291543569254397,0.303495344044183,0.285004679566023,0.266280981031043,0.29691616014072,0.276898160591569,0.272328595818734,0.275604383099017,0.293015247530667,0.27617572912223,0.28393793048374,0.275186074949398,0.310849188684836,0.293493767304719,0.276208056117444,0.275463110981236,0.292693640148181,0.29239292210502,0.301905331494373,0.287207388565548,0.22191822562633,0.196645095395638,0.200537906055114,0.193778977250548,0.206149017590694,0.201658680906347,0.198209453684082,0.184108473504119,0.222669558405962,0.127882842381466,0.108830483904612,0.119927056281627,0.182786258704237,0.210502693685113,0.176940542798358,0.14930869946986,0.217568117201099,0.212117828394102,0.202067818805634,0.229657439553791,0.239698861296166,0.177983701452322,0.205615836996451,0.223485263978344,0.179633132668858,0.133539542031694,0.0974290641302454,0.0814234428083797,0.0869113125401704,0.125819552148279,0.0825406150623438,0.0575156067910304,0
